gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,compared_condition,gene_wb
lam-2,407.50228611972307,1.220656859196328,0.6133188708551343,0.0024006746369123616,0.02192220995600218,A,C54D1.5
ung-1,14.596259703904002,2.0654519767080615,1.2966616322533384,0.0024334878068534367,0.022206618684336293,A,Y56A3A.29
F22F7.7,79.86843779527916,-1.4749747377297067,0.8152487270473805,0.0024552869479802395,0.022385694436792263,A,F22F7.7
Y43F8B.23,5.954455901174761,-2.009947177290439,1.2479979904218248,0.0024564743557273167,0.022385694436792263,A,Y43F8B.23
F33H2.6,47.8514681816348,-1.081803696240573,0.5080274692760977,0.0024745322132740367,0.02251942712749865,A,F33H2.6
B0303.11,31.668195893945196,-1.2536133858435043,0.6431514597488184,0.0024786194770840047,0.022541215654300846,A,B0303.11
hach-1,169.75671242888464,1.2139715739066799,0.6119464728268927,0.0024816587608370642,0.022553450335689194,A,F09F7.4
tsp-4,22.82418730590072,-1.974628218306636,1.2202912115643818,0.002487561515546412,0.022591673954969256,A,F53B2.2
K09E4.4,70.7802390888913,-1.261341525379873,0.6510598483412879,0.002514032493075998,0.022800973169491714,A,K09E4.4
C07E3.3,11.965972480683263,-1.9561168652798895,1.2101914302475179,0.0025370114144765226,0.022993716795330445,A,C07E3.3
bar-1,44.27046721503797,-1.2424910097757007,0.6374337477294573,0.002541084338142078,0.023014963862601105,A,C54D1.6
clec-53,5.137156143762489,2.3141989948861794,1.654955070204696,0.0025477087916145652,0.023059275901805794,A,T03F1.10
Y41C4A.9,86.15475887081611,1.0930118898509167,0.519599017194889,0.0025507448952639257,0.023071071695342327,A,Y41C4A.9
rrn-3.1,6899.4586501897,1.3584519558191812,0.7305070456647936,0.002560091965888955,0.023095308253381318,A,F31C3.9
hpo-12,71.92083920970845,1.085181963332579,0.5138348087589358,0.0025596364100188155,0.023095308253381318,A,C42C1.10
W08A12.2,102.38351782650986,-1.3676077911963398,0.7377653337753746,0.002560363150217127,0.023095308253381318,A,W08A12.2
K08E7.6,99.12701434455703,-1.183613813928405,0.5917385429990395,0.002566097200217603,0.02313135959627432,A,K08E7.6
F01D5.6,17.16436585979541,2.341305300509475,1.7803497985304344,0.0025739293583703095,0.023186262163289784,A,F01D5.6
K02F3.9,47.259439029432265,-1.9100492622659482,1.1749443979875043,0.0025805272931974156,0.02322997997405706,A,K02F3.9
srx-95,8.811182584817658,-2.260472425878025,1.5638598918759046,0.0025880520698705004,0.023281976525848545,A,F41G3.11
clec-60,7.554974973506833,-2.151695845398097,1.4171284025219317,0.002601358812038598,0.02335434337389204,A,ZK666.6
frl-1,156.9920108085765,-1.3715119195874281,0.7431021893728171,0.0025990780617436,0.02335434337389204,A,Y48G9A.4
wht-1,4.6542719392164225,-2.331670486623169,1.750587080137402,0.0026012290685138505,0.02335434337389204,A,C05D10.3
C10A4.13,23.43447899399986,-2.0522002473873417,1.3103188743315481,0.002605814731989729,0.02337858311436068,A,C10A4.13
lec-5,123.49509563929803,-1.8263764334570303,1.1104807833460064,0.0026446442628947882,0.023710972199448628,A,ZK1248.16
C48B4.3,35.84348795476227,-1.2350015801135583,0.6382819370266449,0.002683649141429153,0.0240121671162552,A,C48B4.3
K08C7.4,12.53279346268548,1.5842302087068658,0.9182316837136321,0.002696694384921927,0.02411268572253226,A,K08C7.4
nhr-197,4.2303401793999065,2.280029331058069,1.9383825386874962,0.0027033094768034453,0.024155612331651723,A,K06B4.7
lron-7,111.56147020844847,-1.087090076508681,0.52210438729002,0.0027441142702569633,0.024503780948491757,A,K03A1.2
pqn-88,33.26680863324967,-1.3577582973245235,0.7410002230623495,0.002756391503511272,0.024580439703783707,A,Y71G12B.21
B0212.3,4.01171659317952,2.2683837205460122,1.65657472677963,0.0027937947565374434,0.024897311505046534,A,B0212.3
laf-1,190.76761222042884,1.067759666393776,0.5092918930867741,0.0028146942607013437,0.025066782198647282,A,Y71H2AM.19
nex-3,26.65365388263145,1.238000362620816,0.6470418870059174,0.0028194356557237695,0.025092223476140554,A,C28A5.3
dsc-4,227.5761355779601,1.1136225468036811,0.5466489355731661,0.002835286116035744,0.025216432430794855,A,K02D7.4
T05E7.1,16.94858009796249,2.010000356293774,1.303407114946042,0.0028494162531655584,0.02532518557720043,A,T05E7.1
sup-9,34.06695317563336,-1.286467263447507,0.6882923287758651,0.0028549557681797457,0.025331985280469507,A,F34D6.3
C17C3.3,4.2560216245625275,-2.284033608020849,1.8044893991335842,0.00285887997846911,0.025341629849093026,A,C17C3.3
srd-64,10.529567423206952,1.9439837170208878,1.2409645047188536,0.0028707017188018477,0.025412581571893484,A,Y22D7AR.9
ram-2,78.0813551306199,1.3730298627145823,0.7599034586707127,0.002874650346417497,0.025430627715749207,A,F38A3.2
inx-7,40.111720029416006,-1.211201822678941,0.6283500381652024,0.002891111499914511,0.025559268598845816,A,K02B2.4
rig-5,44.39126076492435,1.601679863439891,0.94924666996791085,0.0029248515995679977,0.02582788595159708,A,C36F7.4
R08D7.5,25.036164092344865,1.0754680467407336,0.5192195707207172,0.0029253756958846624,0.02582788595159708,A,R08D7.5
srx-12,4.243237822004395,2.2381432723095447,1.6439294116885808,0.0029385924534440955,0.025927382322832794,A,Y55F3AM.2
gly-6,83.66344945079064,1.0475345319978222,0.4977409501572811,0.002948905827733584,0.025983939239209088,A,H38K22.5
K11G9.5,240.66749355163128,-1.1454021338315288,0.5767704739178202,0.002948447130974483,0.025983939239209088,A,K11G9.5
F20B6.4,36.41450615057151,-1.3513534847132087,0.7466399340500237,0.0029570044200419184,0.02603806669870245,A,F20B6.4
pgp-1,32.812181696057,1.5237633057367534,0.88784718711046,0.0029592219265393237,0.026040370608026806,A,K08E7.9
K03H1.11,30.93330648866482,-1.282730342048074,0.6918676504359026,0.0029918362961184174,0.026243699014076492,A,K03H1.11
gst-42,32.14804420868028,-1.9752997706881446,1.2871527399153218,0.002990126045082743,0.026243699014076492,A,D1053.1
K02A2.5,62.75897182424318,1.4521793946057167,0.8315866227732819,0.002996614608685207,0.026247978223707134,A,K02A2.5
gfat-1,317.6387061221445,1.048476703102991,0.5010269783923998,0.0030282364639499354,0.026472711937642442,A,F07A11.2
C17B7.15,5.8060056412752,-2.1783398292593765,1.5511256790486994,0.003030266129557411,0.026473072997983838,A,C17B7.15
K06B9.6,8.57968441773563,-1.4489333189561289,0.8313419478831263,0.0030371326405785877,0.02651566162404152,A,K06B9.6
Y44F5A.1,31.22350047172153,1.1376642137508735,0.5739186615475574,0.003039884948687641,0.026522298955981162,A,Y44F5A.1
spp-14,517.1079168835283,1.4445372623223796,0.8293958162792215,0.0030654898911159404,0.02671068875020787,A,K09F5.3
Y52B11A.3,8.46485681650272,1.7511110412712534,1.0869464075999438,0.0030708405176250145,0.02673981075975111,A,Y52B11A.3
F20G2.5,7.124113753731957,2.1291001662482416,1.4838464490416337,0.00307546351327451,0.0267625628861025,A,F20G2.5
F59F3.6,50.09450467565129,1.1705619203900333,0.6027952468981085,0.0030828261294208316,0.026774471162641214,A,F59F3.6
gur-4,6.958954281630703,2.0969582485476113,1.440850466164396,0.0030828649761400766,0.026774471162641214,A,K09E4.5
gpa-3,17.214919310045172,-2.1163706598578877,1.4676911891646507,0.0030851816497097064,0.026777124174859866,A,E02C12.13
srt-30,8.330346081363606,-2.1791386318781667,1.5693672958330678,0.003090074937085458,0.026802122288179665,A,R08F11.2
bckd-1A,345.46579553225894,1.0197828001716476,0.4811862366547485,0.0031252733092881945,0.0270721462848816,A,Y39E4A.3
Y57E12B.10,7.064897925598273,-2.2163008005386615,1.6717659112975514,0.0031282070564912674,0.02707994066978201,A,Y57E12B.10
C08E8.1,5.762055796666951,2.1545638315625744,1.9677469008337751,0.003141458114993467,0.027176980729709567,A,C08E8.1
K02E11.5,24.89072213635353,1.2858820111972602,0.7025293506334842,0.003161632606045721,0.027333750984995277,A,K02E11.5
C03B1.13,13.577283150888992,-1.914998497682694,1.2490171227000386,0.0031729281072432323,0.02739582673141141,A,C03B1.13
dnj-20,7.47256036821463,2.2136140807380094,1.7194071504048973,0.003215205905996254,0.02766038093315394,A,T15H9.2
pssy-1,105.37487498489416,1.0504030317006952,0.5085685076738281,0.003219079239454273,0.027668703030402964,A,ZC506.3
sid-5,71.59194864203738,-1.0386746981227049,0.49945093437667176,0.003231404191515416,0.02775671961666855,A,F14B8.2
F41C3.7,14.422481492297559,-1.9739256663174474,1.3191157797366748,0.0032419177335904826,0.027829073310782517,A,F41C3.7
gst-44,9.395785655162884,-2.0852304057204374,1.4578747887033094,0.0032581319834937123,0.027932240327260327,A,F13A7.10
F57C12.2,10.250869575037163,-1.8102547685751964,1.1585483236037268,0.0032694798105417184,0.027993475368200925,A,F57C12.2
linc-3,2.5644471620170686,-2.206897404829113,1.796268430158626,0.003282012383297577,0.028082720354257032,A,K12D9.16
unc-22,71.24967238837016,1.4457068888129219,0.8431923955859603,0.003286320444811432,0.028101522416325887,A,ZK617.1
eef-1A.2,1928.471777620722,1.0575248876419545,0.5169458545986201,0.003301801425140308,0.028180006404664962,A,R03G5.1
ocr-4,4.085698320115989,-2.1801877841482296,1.6481520735824091,0.0033093199055566347,0.02820760897732461,A,Y40C5A.2
nlp-2,139.97274209590407,-1.782357453182519,1.1363012586433792,0.0033073274675444273,0.02820760897732461,A,T24D8.5
C34B7.1,14.799887780895846,-1.4826054037116583,0.8772358376314525,0.0033353665915348595,0.0283720690024959,A,C34B7.1
Y34F4.2,11.934733925873816,-1.956611819922787,1.326636333531289,0.0034450181833677795,0.029233251812210714,A,Y34F4.2
ate-1,59.62191484098518,-1.017084093664525,0.488410962084541,0.0034533803429932074,0.029285545150708,A,K07A1.9
rol-3,12.152940126947064,1.851827100139325,1.2175972729093518,0.0034602410342018,0.02932504718609979,A,C16D9.2
lgc-32,44.51968901177534,-1.403607332956085,0.8197097104953996,0.003511203388068253,0.02971911119436791,A,T19D7.1
W10G11.2,7.86831684172465,-1.960823526239189,1.340791265544832,0.0035158548689224016,0.029739575428737522,A,W10G11.2
blmp-1,159.9605773752244,1.1932839461726372,0.6404059087863558,0.003553251213698315,0.030036816926463088,A,F25D7.3
comt-2,8.801863454899715,2.162179799973987,1.7488616540244353,0.0035615748948301085,0.030088076237162475,A,Y32B12A.3
R03H10.2,118.24655999959253,1.1682643025539898,0.6196042772485414,0.003573705744296791,0.030171412986409303,A,R03H10.2
dgat-2,25.762885975238905,-1.4812472835491273,0.8915696681941054,0.003599177107129411,0.03036720152365081,A,F59A1.10
nas-10,27.946205689270222,-1.6153427269957894,1.0100334650565848,0.003612266683302913,0.03045833984895186,A,K09C8.3
F41E7.7,171.3112521461849,-1.1116206135872577,0.5728444768769311,0.0036292752149028784,0.03058238620963096,A,F41E7.7
crm-1,216.88769280611595,-1.1007375832797444,0.5639924552898089,0.003643396179584666,0.030662564307832013,A,B0024.14
F11E6.8,73.49534108874278,-1.2308356673912555,0.6767061587140295,0.003648914409160473,0.030689606091953595,A,F11E6.8
C18E9.5,30.73596976543116,1.0756845405884237,0.5431034250362919,0.0036578777657335876,0.030726173232162136,A,C18E9.5
W04E12.7,26.087948483888123,-1.3778131623780492,0.8060831243970121,0.0036810278703769475,0.03086221981498657,A,W04E12.7
Y17G7B.8,34.70159475383867,1.1287004208333942,0.5897241893680822,0.00369454036064601,0.030956016590082427,A,Y17G7B.8
sms-1,164.10029133442515,-1.026307108415858,0.5028456606505021,0.003701071067302139,0.030991232823937537,A,H21P03.3
nlp-1,144.9477441054482,-1.1153328017963666,0.5787068798192976,0.0037101632871913075,0.03102833794325695,A,C01C4.1
erh-2,49.46177812824213,1.485962463624197,0.9024353660737242,0.0037162782158339136,0.03105996746115049,A,F35G12.11
R09B5.11,47.38215767838849,-1.2923452986097381,0.7340074586082305,0.003735197681812354,0.031178947922037417,A,R09B5.11
W03D8.2,3.537524047716247,2.124750959667646,1.793529159552458,0.0037958627816797102,0.03162585549141656,A,W03D8.2
F35F10.7,13.300474000847313,-1.5121264783272375,0.9314794936283347,0.0038181815594129417,0.03179191324704434,A,F35F10.7
mdf-2,57.98675606674561,1.738811945898334,1.140769868924056,0.0038285971235712366,0.03185871381451715,A,Y69A2AR.30
scav-6,23.26240068506197,-1.1207678962751229,0.5876781566786471,0.0038397113199992623,0.03193124079604633,A,F07A5.3
F57F4.2,1357.6091323874755,-1.9204585951105242,1.335437793315069,0.003846168805309246,0.03196497595124051,A,F57F4.2
C54F6.5,573.238942575437,-2.0103933209683595,1.4612605976589943,0.003883316076896522,0.03219331895877976,A,C54F6.5
F55C9.5,9.092943197257197,-2.0828709228543993,1.6011926379749106,0.003892516158669982,0.03224054587000856,A,F55C9.5
F16C3.2,18.519446550401852,1.4294099108446776,0.862260681845112,0.003893855923011399,0.03224054587000856,A,F16C3.2
F54C9.7,51.47258012858372,-1.1855837471904103,0.6470388025534262,0.0039101590534669035,0.03234077424844832,A,F54C9.7
aqp-2,440.2214701247174,-1.073807894175757,0.5491492317191918,0.003911144101412033,0.03234077424844832,A,C01G6.1
Y42A5A.3,33.57908774241891,-1.2136255127012556,0.6731458400489864,0.003944389369915739,0.03257791567683508,A,Y42A5A.3
Y51B9A.9,28.311910817568574,-1.8214415968549478,1.237214538076599,0.003967860627418245,0.032690653708815916,A,Y51B9A.9
Y39A3CL.4,14.966036296876235,-1.2951699985637695,0.7518945259611092,0.004092977793625331,0.0335967363405226,A,Y39A3CL.4
fipr-25,12.489327090437618,-1.8122256173639142,1.2413630482895954,0.004113184817102834,0.03372102380228272,A,T06A1.7
cutl-9,7.255271419792785,2.0356218283596936,1.5550391914631942,0.00412379624683077,0.03378721429557223,A,M28.1
pgp-5,25.940234427004512,1.8217217338364091,1.255433149246562,0.004150530091054314,0.033964448452548944,A,C05A9.1
srw-121,5.847938545025637,-2.075154331930939,1.782034784855135,0.004153120408271929,0.03396476972710839,A,K12D9.3
Y18D10A.23,27.346441322037524,-1.4847499228504457,0.9271062135058094,0.0041748130490960565,0.0341002827826165,A,Y18D10A.23
ced-7,91.08243525779254,-1.0170543960576448,0.5082008233660182,0.004198360714940641,0.03412513709323547,A,C48B4.4
rhr-1,102.9782753700619,1.048245940769001,0.5350032744957289,0.004192897067260643,0.03412513709323547,A,F08F3.3
Y44A6C.1,202.03165997210317,-1.0073912803350185,0.49982670430217185,0.00419337722074767,0.03412513709323547,A,Y44A6C.1
F46H6.5,9.272714513836593,-1.4834457048473741,0.926226032450502,0.0041804945436788,0.03412513709323547,A,F46H6.5
T03G11.10,14.162355866127735,-1.5260866517411178,0.9662735508617253,0.004196049683740932,0.03412513709323547,A,T03G11.10
K02D3.2,4.737058683824342,2.0373471796018885,1.5741969610023585,0.00418302009699246,0.03412513709323547,A,K02D3.2
ceh-22,62.96995447073073,-1.4608730374175585,0.9074281893340799,0.004214493208693453,0.034214489378380876,A,F29F11.5
trpa-2,49.428994277536965,-1.2149391567637968,0.6853669496952948,0.004239952477168831,0.034358324577617665,A,M05B5.6
linc-1,19.649217630875093,-1.8183078533006563,1.2610788177331107,0.004246841495613736,0.03439321634586453,A,W09C5.11
ZK688.7,27.77684484070611,-1.2337958139708791,0.7033247404613834,0.0042633576114308215,0.03450598373166563,A,ZK688.7
twk-28,3.8927088961053733,1.9728104118070058,1.470784584332667,0.004287953825371002,0.03464187938773636,A,C52B9.6
rfth-1,25.18013381639521,-1.2062871301325833,0.6796484066377085,0.004298205915224835,0.03470364678914703,A,ZK180.3
F35C11.5,42.8146269366405,-1.176137995941341,0.6529650906073846,0.004317468230852919,0.034838043651864097,A,F35C11.5
linc-87,4.450856113385695,2.041682369194211,1.6333003253871032,0.004326006336581991,0.0348857954968217,A,Y75B8A.61
C54F6.6,19.4556253280548,-1.7955091495408135,1.9901978862296663,0.004344276767180927,0.03497590999183955,A,C54F6.6
C30G12.4,6.929420623886177,1.987637095424673,1.5120419606669373,0.004369612810702531,0.03515228094362145,A,C30G12.4
T22C1.11,34.83316285070711,-1.1130109931865906,0.597966436691554,0.004383126032288482,0.03518658218875137,A,T22C1.11
ttr-45,88.29182245074682,-1.343609790461862,0.8082358716120429,0.004380554997978547,0.03518658218875137,A,JC8.14
cysl-2,207.4569201461984,-1.001968427671931,0.5016941067069117,0.004459985661022049,0.0357067042037568,A,K10H10.2
F49C12.14,23.67820997885431,1.5058732857416433,0.9629568974862704,0.004469287226025851,0.03575966954766117,A,F49C12.14
aqp-8,75.8626476046463,1.1764410998120811,0.6603805240005269,0.004527750263241179,0.036205685888764605,A,K02G10.7
F11C1.7,51.089262334200214,-1.0676017747898696,0.5615138033104318,0.0045358266092519256,0.03624849668402169,A,F11C1.7
ttr-24,11.936805361605172,-1.4657185319731507,0.9293793372598352,0.004547516447017239,0.036320116362080095,A,Y51A2D.9
R13H4.2,15.915462170820334,-1.958056057636845,1.4920046675173855,0.004556482173479711,0.036336450792759226,A,R13H4.2
T19D7.5,15.737528914973902,1.2156475385334606,0.6975416994517857,0.004557749198130382,0.036336450792759226,A,T19D7.5
R02D1.2,23.631224222951516,-1.4652722445342614,0.929692477910131,0.0045616343152314835,0.03634566084559663,A,R02D1.2
Y47G6A.33,13.766095931507284,-1.8869078484063215,1.3814894410444785,0.004567595936158303,0.036361664189764095,A,Y47G6A.33
aman-1,8.03776077705394,-1.8003249136193749,1.275878715956141,0.00461391457631316,0.0366306849547009,A,F55D10.1
K02F6.5,5.132411694453163,-1.964378961122581,1.5188582494566356,0.004633954138862437,0.03668041938455083,A,K02F6.5
hmt-1,5.631156099085155,1.8043388424326532,1.2825193760375742,0.004633130705671169,0.03668041938455083,A,W09D6.6
F13C5.1,24.162253431036913,-1.2568493028316254,0.7383994142464668,0.004630833587942733,0.03668041938455083,A,F13C5.1
F57C12.6,2.6936202034752825,-1.9577957632220477,1.8811162232577017,0.0046556402928515615,0.036780607293929714,A,F57C12.6
srd-28,113.25913364645663,-1.6182634526363004,1.0862950747207845,0.004704596962065512,0.037085259889248205,A,M01B2.2
Y110A7A.21,22.910037673452013,-1.2178519601462063,0.7054261459741231,0.004722011549599415,0.03720050992388557,A,Y110A7A.21
ceh-89,22.19591042275107,1.501594666005412,0.9763738596549242,0.004789148220700893,0.03764033023046735,A,F28H6.2
F58D5.3,4.972095913103342,1.9982907921035424,1.6715107597565206,0.0047869810820826,0.03764033023046735,A,F58D5.3
Y6G8.2,6.828471793228449,-1.9012059184649732,1.4387664300442375,0.004835259929734118,0.03798032489939826,A,Y6G8.2
col-10,51.72275770958486,1.3740174425004013,0.8575192008954391,0.004854081478100528,0.038105684433626434,A,B0222.8
ugt-60,68.25396867256397,1.3198370015130485,0.8064143711527842,0.004859088069437906,0.03812250946169492,A,C07A9.6
F13H8.11,25.496928372702524,-1.7453276970441716,1.2342295721974486,0.00486504531340994,0.03814676872952882,A,F13H8.11
T22C8.6,22.342328208567846,-1.535964257619949,1.0147910392354866,0.004876668365957016,0.03821539883716993,A,T22C8.6
asp-3,2389.896469590419,1.145284039704674,0.6430534466902895,0.0048867919846218005,0.03827220499014979,A,H22K11.1
Y71G12B.17,34.42592430635693,1.4561785884000968,0.9377634838453899,0.004890143463004657,0.03827593772277719,A,Y71G12B.17
T05H10.8,28.234180414762413,-1.1287192852440655,0.6282435974321352,0.004908902519208089,0.038369159637149215,A,T05H10.8
R53.5,60.97012782992677,-1.0483438877169868,0.5542543293923281,0.004919894859114571,0.03837345058831365,A,R53.5
K02E11.6,42.89194810992324,1.112869509184957,0.613645023443927,0.004915063083475833,0.03837345058831365,A,K02E11.6
npr-18,103.41355965208407,-1.0125616330821123,0.5220176793639626,0.004923880590490027,0.03838205279963947,A,C43C3.2
C25G6.4,24.312039467751095,-1.4214484798754794,0.9068824551629817,0.004942728796082352,0.03848391297721663,A,C25G6.4
F07H5.6,14.880203077440214,1.7319444362256962,1.2281821654956795,0.004977499928333212,0.038686768269602094,A,F07H5.6
K04C1.2,76.70885037681919,-1.1663381847257708,0.6659570312568436,0.0049866638518684305,0.03873538070231989,A,K04C1.2
W04B5.3,46.26308939085508,1.1988614446538137,0.6981856228298414,0.005031326414870627,0.039014024395799374,A,W04B5.3
spl-1,59.445918708796675,1.0505272773201237,0.5627193737062913,0.0051752399383069815,0.04005996775501113,A,Y66H1B.4
nhr-135,64.02616188905321,-1.0410100917472727,0.554454249909383,0.0051969042495810264,0.040180942612614276,A,VC5.5
F08F1.4,21.155325517156044,-1.9531401640740518,1.661635805234212,0.005212358071728797,0.04027703735751434,A,F08F1.4
K04A8.18,60.359398989104655,-1.9539330090876772,1.6836452936580915,0.005224039340912454,0.04034388618614178,A,K04A8.18
F46C8.3,45.234395802563256,-1.0276751375718725,0.5429381264553155,0.0052287506354539715,0.04035686142633865,A,F46C8.3
C06B8.7,10.682048708308283,-1.699589645685199,1.215981129108025,0.005295937247126364,0.040780860907021634,A,C06B8.7
F13B12.6,58.95765886947543,1.1415216892146216,0.6524619397106474,0.005315998229561488,0.04088804184193047,A,F13B12.6
srh-177,7.402268551406324,-1.9144679724687852,1.8194060652459352,0.005314584956236269,0.04088804184193047,A,K02E2.3
fbxa-80,4.1549419281996025,1.9133926306553393,1.564476794248983,0.005390313851851001,0.04138791154760336,A,Y82E9BL.14
F35C12.3,11.282599106693064,-1.8483954155043663,1.4288251866057768,0.005397915637825849,0.04142239124035352,A,F35C12.3
nlp-12,21.084570514645364,-1.8722515593342617,1.4871645235771815,0.005494334085013312,0.042041346689586874,A,M01D7.5
hmr-1,218.7662057149069,1.0118359899814198,0.5344772622664493,0.005494362568715725,0.042041346689586874,A,W02B9.1
nep-25,4.796213969771891,1.9210651643290189,1.6310410660189338,0.005501943677511884,0.042075174108209774,A,ZK1248.1
fbxa-62,4.361923475516803,-1.7294934231964287,1.270719829350724,0.005522643149815516,0.042209225543423524,A,C39B5.3
swt-3,285.56657825863005,-1.1547478790574257,0.6727916957774864,0.005570672625307181,0.04252748585627282,A,C06G8.1
C26C6.9,14.030563151878733,1.108296915687841,0.6289721260212352,0.005614797625293191,0.042815243747510626,A,C26C6.9
dhs-31,6.137421349149843,-1.9107043662256122,1.6557081217872198,0.005653490419413863,0.04308561616718728,A,T04B2.6
C01B9.1,8.437471416687401,1.8351690364347202,1.4416500894039648,0.005665501990287001,0.04315245623494344,A,C01B9.1
ttr-34,4.291563383480363,-1.7930506847836685,1.8873853976872288,0.005706924567576269,0.04339348583250169,A,F09A5.9
sek-4,6.997698263293312,-1.7556831760562572,1.3249245683396178,0.005738458732829912,0.04358888411851778,A,F35C8.2
F33H2.8,43.1124353841383,1.5841510384859916,1.1164314495568268,0.005757714825025301,0.04363017369401643,A,F33H2.8
Y82E9BR.6,43.98464055644163,-1.0888247648187215,0.6143847033641339,0.005775535866029449,0.043715454531163205,A,Y82E9BR.6
aakg-3,50.52663784498571,1.2807075350310968,0.8035783426264556,0.005774422822986207,0.043715454531163205,A,Y41G9A.3
F35H10.3,43.78703854720102,-1.2146048996012113,0.7408390246357514,0.005864801874018086,0.044340699688061785,A,F35H10.3
set-15,71.18150070258947,1.1877868882478477,0.7146760182435857,0.005880712016206598,0.0444357547013477,A,R11E3.4
T06F4.1,316.9982909241098,1.010763616203203,0.5430919014983637,0.005929148510653487,0.04477633764653461,A,T06F4.1
ftn-1,38.642485024042955,-1.571598870308757,1.1133942012158067,0.005941039580193603,0.04481529800039526,A,C54F6.14
acox-1.2,28.365910865575582,-1.5715479141135142,1.1159285712759441,0.005985041680591457,0.04512165624880785,A,F08A8.2
gst-2,2.6884966039766294,1.8709688777414182,1.5919559684904812,0.005989646748668001,0.045130818795566366,A,K08F4.6
F10C2.7,5.198853798238773,-1.7999778763265915,1.4214226990402112,0.00599435033398803,0.045140712865789946,A,F10C2.7
T27F6.7,95.39964486525831,1.085421153137698,0.6170109251302917,0.006007023457326653,0.04518503407392489,A,T27F6.7
hot-8,60.25687594789545,1.021140213889868,0.5561465844762007,0.006073560527415482,0.045531185170050524,A,T13G4.2
shn-1,145.00838968054933,-1.066211330357935,0.6001291458720708,0.006085348403808003,0.045593019097978076,A,C33B4.3
xnd-1,5.286334932380392,1.8536532113950868,1.772131453950899,0.00608886833974932,0.045593019097978076,A,C05D2.5
clec-246,7.892503157660658,1.718009956609089,1.304637171514451,0.006097387395593964,0.04560708751962811,A,F16H6.2
K02A6.2,82.21667640927434,-1.1051746433136749,0.6398056408168021,0.006134749545803859,0.04580934125228972,A,K02A6.2
Y51H4A.8,7.976459058574646,-1.8560461211840955,1.7248018109819514,0.006222148054429368,0.04630613705795004,A,Y51H4A.8
lhfp-4,19.812535972944758,1.5918908898472877,1.1559014048105583,0.006259654864248248,0.04653324671278681,A,F26D10.11
F10D7.5,138.91255748039458,-1.0876601425341133,0.6262057130756071,0.0062834441968403825,0.046657989981446095,A,F10D7.5
F40G12.6,12.975683390242203,-1.7803628312877022,1.4234021841605289,0.0062977710707988206,0.046686260599451836,A,F40G12.6
upp-1,120.73968639877279,1.0304979903537648,0.5703900476050863,0.006307688108895174,0.04673375597208144,A,ZK783.2
coh-3,24.17541214507152,1.833920592074555,1.550384050620017,0.006319965405446062,0.046798675977813606,A,F08H9.1
mpst-7,105.7566538178498,1.1396033484934607,0.6793901872993234,0.0063247975083152155,0.046808423582939844,A,R186.6
ddl-2,100.1111307476888,-1.0091645948549854,0.5503158145720135,0.006337002828621263,0.04687269758903528,A,Y48E1B.1
gst-34,15.590558331578197,-1.5791337887489194,1.1462109091624917,0.006347800892146174,0.04688833002131983,A,Y1H11.1
srsx-21,3.471299090785188,1.8470772806147058,1.7103256824210846,0.006353250981555296,0.04688868268759823,A,R07B5.5
pola-1,55.96104798329209,1.250898359105794,0.7951803766129865,0.006402635272825181,0.047148609525660655,A,Y47D3A.29
clec-5,25.926564376105564,1.6203653547791534,1.2001398636572513,0.006411571937042966,0.04718831883349367,A,C35D10.14
str-19,5.674271674378038,-1.8450036153864193,1.6487727268306922,0.0064162810998097146,0.04719688760379367,A,T23D5.7
ugt-1,13.484364850886582,-1.38692416730386,0.938441600512462,0.006445388793346938,0.047354749903243065,A,AC3.7
unc-27,199.13525496908878,-1.4228870584960938,0.9770941390591201,0.006452697889267514,0.047354749903243065,A,ZK721.2
F55F3.4,3.0154913134596804,1.8396582127482597,1.6229821826218207,0.0064555258430513875,0.047354749903243065,A,F55F3.4
acr-6,2.1135927115472724,-1.8302267865009823,1.7260272697048933,0.006508028635050252,0.04758258827405769,A,ZK973.5
C34F11.8,37.02494285700126,-1.291774014187208,0.8422542030330423,0.006541582963878321,0.047801666070843005,A,C34F11.8
T02D1.8,18.999695143630568,1.0606076118668923,0.6058083797509851,0.006555863413761316,0.047853489852422236,A,T02D1.8
W03A5.1,2.080553009181354,1.8181415191857508,1.5543373394598465,0.006552563627051364,0.047853489852422236,A,W03A5.2
btb-16,22.634922677082425,-1.2641966422111701,0.8149101853331239,0.00658115805408684,0.04795924375047192,A,F39E9.2
K11D2.5,19.98327479892704,1.5082023412155343,1.0780012891836164,0.006596210683053036,0.04804264170359306,A,K11D2.5
magu-1,47.187355534916364,1.1244841495692255,0.6715921094093622,0.006603913859205352,0.04807244894557685,A,Y55B1BR.4
srd-4,3.9506730183779224,-1.695369224846431,1.8635645211417085,0.006674271564089699,0.04853154101818146,A,ZK863.5
ZK287.7,12.713419502601724,1.5029097054227716,1.0764573878679173,0.006683608893825209,0.048546409608504544,A,ZK287.7
mai-1,54.51121358840136,-1.161731794196577,0.712515252342927,0.006702853186486732,0.048633126607566406,A,K10B3.9
ugt-40,54.3160712751115,-1.0195251388971482,0.568407752393088,0.006712737386337985,0.048678314576091467,A,F10D2.5
ugt-17,63.16006505623956,-1.1453631769325714,0.696116089561384,0.00671997921324492,0.04870430225647407,A,C08B6.1
